2026-03-19T14:39:14.283Z | heartbeat: aruco_pose_streamer | buf= 37
2026-03-19T14:39:15.306Z | heartbeat: aruco_pose_streamer | buf= 38
2026-03-19T14:39:16.330Z | heartbeat: aruco_pose_streamer | buf= 39
2026-03-19T14:39:17.355Z | heartbeat: aruco_pose_streamer | buf= 40
2026-03-19T14:39:18.380Z | heartbeat: aruco_pose_streamer | buf= 41
2026-03-19T14:39:19.407Z | heartbeat: aruco_pose_streamer | buf= 42
2026-03-19T14:39:20.435Z | heartbeat: aruco_pose_streamer | buf= 43
2026-03-19T14:39:21.460Z | heartbeat: aruco_pose_streamer | buf= 44
2026-03-19T14:39:22.487Z | heartbeat: aruco_pose_streamer | buf= 45
2026-03-19T14:39:23.516Z | heartbeat: aruco_pose_streamer | buf= 46
2026-03-19T14:39:24.544Z | heartbeat: aruco_pose_streamer | buf= 47
2026-03-19T14:39:25.573Z | heartbeat: aruco_pose_streamer | buf= 48
2026-03-19T14:39:26.596Z | heartbeat: aruco_pose_streamer | buf= 49
2026-03-19T14:39:27.616Z | heartbeat: aruco_pose_streamer | buf= 50
2026-03-19T14:39:28.643Z | heartbeat: aruco_pose_streamer | buf= 51
2026-03-19T14:39:29.670Z | heartbeat: aruco_pose_streamer | buf= 52
2026-03-19T14:39:30.695Z | heartbeat: aruco_pose_streamer | buf= 53
2026-03-19T14:39:31.720Z | heartbeat: aruco_pose_streamer | buf= 54
2026-03-19T14:39:32.748Z | heartbeat: aruco_pose_streamer | buf= 55
2026-03-19T14:39:33.774Z | heartbeat: aruco_pose_streamer | buf= 56
2026-03-19T14:39:34.795Z | heartbeat: aruco_pose_streamer | buf= 57
2026-03-19T14:39:35.820Z | heartbeat: aruco_pose_streamer | buf= 58
2026-03-19T14:39:36.841Z | heartbeat: aruco_pose_streamer | buf= 59
2026-03-19T14:39:37.861Z | heartbeat: aruco_pose_streamer | buf= 60
2026-03-19T14:46:16.422Z | heartbeat: aruco_pose_streamer | buf=  1
2026-03-19T14:46:17.359Z | heartbeat: aruco_pose_streamer | buf=  2
2026-03-19T14:46:18.379Z | heartbeat: aruco_pose_streamer | buf=  3
2026-03-19T14:46:19.401Z | heartbeat: aruco_pose_streamer | buf=  4
2026-03-19T14:46:20.425Z | heartbeat: aruco_pose_streamer | buf=  5
2026-03-19T14:46:21.450Z | heartbeat: aruco_pose_streamer | buf=  6
2026-03-19T14:46:22.474Z | heartbeat: aruco_pose_streamer | buf=  7
2026-03-19T14:46:23.496Z | heartbeat: aruco_pose_streamer | buf=  8
2026-03-19T14:46:24.524Z | heartbeat: aruco_pose_streamer | buf=  9
2026-03-19T14:46:25.546Z | heartbeat: aruco_pose_streamer | buf= 10
